"Country","Year","CountryCode","Region","IncomeGroup","Injuries","Communicable","NonCommunicable","Co2emissions","Treeloss","ExpansionSum","Meatsum","Forest_Tonsum","LifeExpectancy","Undernourishment"
"Barbados",2006,"BRB","Latin America & Caribbean","High income",6916.45,10472.9,65989.32,1284.78848851365,4.57207018660807,566933,16772,4294,78.009,5.30499564675681
"Barbados",2007,"BRB","Latin America & Caribbean","High income",6779.7,10247.96,66995.57,11270.1900651445,34.1764804833979,443722,17958,4294,78.097,5.28076530332608
"Barbados",2008,"BRB","Latin America & Caribbean","High income",6842.6,9951.88,67617.69,5077.88265787807,14.4662954328575,500850,17531,4300,78.184,4.91994585152129
"Barbados",2009,"BRB","Latin America & Caribbean","High income",6640.9,9831.28,68062.31,4486.46597116291,15.063747678004,562123,17717,4294,78.272,4.5049445433006
"Barbados",2010,"BRB","Latin America & Caribbean","High income",6718.24,9848.53,69104.12,5899.78802364865,18.3612831422336,558434,17409,4294,78.364,4.28945624781795
"Barbados",2011,"BRB","Latin America & Caribbean","High income",6901.09,9751.29,70121.88,7129.14236145624,18.9614708885406,554541,17598,4294,78.456,4.21554555320637
"Barbados",2012,"BRB","Latin America & Caribbean","High income",6757.48,9468.91,70950.09,47808.1764469129,119.541908071193,558239,17203.8,4294,78.547,4.40677490074348
"Barbados",2013,"BRB","Latin America & Caribbean","High income",6801.89,9382.96,72466.86,2004.64687430012,5.77128894617513,558167,16471.07,8294,78.633,4.40778638594661
"Barbados",2014,"BRB","Latin America & Caribbean","High income",6751.68,9446.95,74081.35,757.22052689778,2.39838883256836,560429,17561.17,8294,78.717,4.39753972797741
"Barbados",2015,"BRB","Latin America & Caribbean","High income",6828.34,9446.81,75435.55,900.68976422436,1.9487004245714,564446,19474.64,6794,78.801,4.31883793226589
"Barbados",2016,"BRB","Latin America & Caribbean","High income",6904.85,9427.94,76840.72,4955.036664745,14.9159252059738,569108,18138.08,5294,78.888,4.41159820961116
"Belarus",2001,"BLR","Europe & Central Asia","Upper middle income",843472.15,221301.07,3630110.19,4992225.96657748,18473.6274778826,169304,626500,554400,68.5073170731707,2.48806105667121
"Belarus",2002,"BLR","Europe & Central Asia","Upper middle income",857464.44,223663.05,3764341.1,6924050.45800403,25517.5846803746,194730,616900,550900,68.0560975609756,2.70515385832214
"Belarus",2003,"BLR","Europe & Central Asia","Upper middle income",821518.17,219612.81,3683432.69,9226032.81027993,32241.3758543662,232820,605000,680500,68.5536585365854,3.2947333442643
"Belarus",2004,"BLR","Europe & Central Asia","Upper middle income",802915.18,214228.32,3621483.98,11503724.462103,38738.7926051423,263796,630600,637100,68.9560975609756,3.2843046783314
"Belarus",2005,"BLR","Europe & Central Asia","Upper middle income",812527.83,216458.96,3659225.81,11098763.8120632,36300.8367261477,250076,697800,691100,68.8512195121951,2.50600660673746
"Belarus",2006,"BLR","Europe & Central Asia","Upper middle income",775312.25,212457.23,3561255.05,13135537.1195721,42386.2752441214,259537,768300,702500,69.4048780487805,2.50624962989098
"Belarus",2007,"BLR","Europe & Central Asia","Upper middle income",721860.14,206641.27,3437233.81,10302042.0434228,32751.0871236911,295372,816400,702500,70.2073170731707,2.48952582832367
"Belarus",2008,"BLR","Europe & Central Asia","Upper middle income",722381.65,203231.67,3421909.67,11595068.7163355,35985.5800354643,304377,841700,702500,70.4560975609756,2.49936284219641
"Belarus",2009,"BLR","Europe & Central Asia","Upper middle income",705243.41,203550.32,3436276.5,11852350.5358041,35664.2587809391,268286,920700,1034400,70.4073170731707,2.49180191079076
"Belarus",2010,"BLR","Europe & Central Asia","Upper middle income",685399.54,200578.84,3477496.69,12185157.8581876,35835.1471805138,291675,971400,1259260,70.4048780487805,2.4901818018556
"Belarus",2011,"BLR","Europe & Central Asia","Upper middle income",687636,198734.37,3508893.94,15943272.7805591,45489.9050281626,308602,1020100,778560,70.5536585365854,2.49913634937032
"Belarus",2012,"BLR","Europe & Central Asia","Upper middle income",589536.13,181143.47,3230403.5,14137385.9084683,39737.5707620844,294360,1092100,1027460,71.9658536585366,2.50542604070691
"Belarus",2013,"BLR","Europe & Central Asia","Upper middle income",553105.47,172739.42,3199517.31,10034404.2322939,28348.676035778,279802,1172200,854660,72.4707317073171,2.49286338984767
"Belarus",2014,"BLR","Europe & Central Asia","Upper middle income",525845.02,166686.91,3169225.89,12226069.3314284,33948.0877118008,296904,1073200,900660,72.9707317073171,2.51208847909137
"Belarus",2015,"BLR","Europe & Central Asia","Upper middle income",499483.1,159890.1,3110516.95,12282575.5425836,34364.2529938425,276902,1148400,887489,73.6243902439025,2.49858259464757
"Belarus",2016,"BLR","Europe & Central Asia","Upper middle income",478368.04,155883.56,3103665.33,33628350.3406822,92107.6013131319,297258,1173019.1,737360,73.8268292682927,2.49911339036593
"Belgium",2001,"BEL","Europe & Central Asia","High income",393056.61,160341.77,2708304.31,421907.170548415,987.746012745443,606264,1772164,5419000,77.9731707317073,2.49123956417785
"Belgium",2002,"BEL","Europe & Central Asia","High income",393261.55,161839.29,2717178.84,1096709.28358453,2358.4790792121,666194,1820397,5714000,78.0756097560976,2.50526910077064
"Belgium",2003,"BEL","Europe & Central Asia","High income",393432.27,164843.3,2714639.38,906878.449702223,1902.43812233633,616320,1738835.5,6335000,78.1292682926829,2.51007983783312
"Belgium",2004,"BEL","Europe & Central Asia","High income",392992.59,162823.93,2692531.59,2299182.01060682,4822.57199879326,696007,1815441.5,6601000,78.8780487804878,2.49024037875346
"Belgium",2005,"BEL","Europe & Central Asia","High income",394024.93,164589.62,2695062.01,1469590.3127199,3050.19807438986,627740,1740733.5,6522000,78.9804878048781,2.49358107830905
"Belgium",2006,"BEL","Europe & Central Asia","High income",394780.43,163516.04,2682815.39,3466717.21338574,6947.38352555566,569930,1780171.1,5531000,79.380487804878,2.49679429154638
"Belgium",2007,"BEL","Europe & Central Asia","High income",398028.83,164768.99,2699372.09,3049047.51700756,6009.88936326038,679677,1806919.4,5483000,79.7829268292683,2.49803532809177
"Belgium",2008,"BEL","Europe & Central Asia","High income",400714.03,166386.44,2716003.31,3659947.27530361,7247.30487145148,667554,1682125.5,5483888,79.6804878048781,2.50325105502142
"Belgium",2009,"BEL","Europe & Central Asia","High income",397587.41,165066.15,2735586.89,2676879.34992104,5207.88785252123,662909,1708183,5972301,80.0341463414634,2.48960849413174
"Belgium",2010,"BEL","Europe & Central Asia","High income",397127.5,165518.95,2746867.34,5681464.81885595,10950.2720065388,630231,1816000,5836548,80.1829268292683,2.49120520131777
"Belgium",2011,"BEL","Europe & Central Asia","High income",395231.44,165055.78,2759657.34,2699230.91966093,5036.18616342837,704818,1789081,5837917,80.5853658536585,2.50115410053906
"Belgium",2012,"BEL","Europe & Central Asia","High income",387926.91,166922.52,2783281.6,3087647.20044675,5657.63378715312,641193,1788258.8,5946517,80.3853658536585,2.50468310154093
"Belgium",2013,"BEL","Europe & Central Asia","High income",378210.24,167005.65,2790129.6,1844504.35545494,3344.09521835668,655491,1774712.4,5911815,80.5878048780488,2.50787532013766
"Belgium",2014,"BEL","Europe & Central Asia","High income",368986.46,164185.19,2771935.14,2349209.12077991,4277.66383891002,739156,1814780.9,6141928,81.2878048780488,2.4875970023051
"Belgium",2015,"BEL","Europe & Central Asia","High income",366867.64,166456.13,2795114.45,1906674.62527601,3453.89425037112,671661,1850880.1,6192951,80.9926829268293,2.49955644468388
"Belgium",2016,"BEL","Europe & Central Asia","High income",371660.45,165459.73,2789788.63,2500073.71486931,4578.54341780742,541771,1805539.4,6210688,81.4390243902439,2.49500019440878
"Belize",2001,"BLZ","Latin America & Caribbean","Upper middle income",14723.49,19427.42,38687.31,3607501.23156655,8232.37727853399,780467,16298.97,627,69.04,5.79207360931467
"Belize",2002,"BLZ","Latin America & Caribbean","Upper middle income",13479.38,20002.73,39082.3,6124831.14615777,13518.7126433481,675831,17003.02,638,69.272,5.40354576924966
"Belize",2003,"BLZ","Latin America & Caribbean","Upper middle income",13413.57,20078.23,40015.31,3015207.80854414,6860.13970281859,637001,17077.32,649,69.511,5.48464247749445
"Belize",2004,"BLZ","Latin America & Caribbean","Upper middle income",13459.24,20210.67,41328.78,1821317.61393304,4324.82266622867,732949,17562.84,660,69.749,5.50710070770207
"Belize",2005,"BLZ","Latin America & Caribbean","Upper middle income",14188.47,19369.8,42535.63,3636796.39334704,8124.0500756816,768227,16697.84,672,69.998,5.67976392719728
"Belize",2006,"BLZ","Latin America & Caribbean","Upper middle income",13996.9,19448.7,43926.09,1943351.8162666,4277.30213138898,932807,16599.84,682,70.286,5.77587132254349
"Belize",2007,"BLZ","Latin America & Caribbean","Upper middle income",14151.96,18918.07,45041.75,5715721.62892953,12288.2206878357,716229,16314.86,692,70.636,6.57152051306951
"Belize",2008,"BLZ","Latin America & Caribbean","Upper middle income",15080.95,18511.18,45856.58,3777554.41040546,8230.43600491376,896041,15552.91,700,71.059,7.06457429824719
"Belize",2009,"BLZ","Latin America & Caribbean","Upper middle income",15200.84,19132.25,47465.46,4622168.52083316,10276.2434308445,1116328,16034.91,713,71.541,6.90425674894491
"Belize",2010,"BLZ","Latin America & Caribbean","Upper middle income",16005.67,19343.98,49514.06,4477200.01486966,9775.17472426887,769002,16600.32,724,72.057,6.50785364707404
"Belize",2011,"BLZ","Latin America & Caribbean","Upper middle income",16441.63,19235.79,51127.1,12745176.0428411,26407.8978063961,784366,16837.34,724,72.57,6.36865044708902
"Belize",2012,"BLZ","Latin America & Caribbean","Upper middle income",16515.11,18923.72,52399.97,5299036.81373668,11546.4154388179,790047,17483.28,741,73.044,6.77149381503467
"Belize",2013,"BLZ","Latin America & Caribbean","Upper middle income",16645.07,19096.44,54208.74,7753632.42456368,16421.5054547358,898828,19497.3,1050,73.452,7.41132096219817
"Belize",2014,"BLZ","Latin America & Caribbean","Upper middle income",16724.44,19714.49,56416.36,7627608.55007151,16550.9608147718,762956,20687.71,1059,73.782,7.7102887159379
"Belize",2015,"BLZ","Latin America & Caribbean","Upper middle income",17372.57,20249.17,58533.04,5745010.53774568,12335.38960614,740828,21854.16,1268,74.034,7.77787315132035
"Belize",2016,"BLZ","Latin America & Caribbean","Upper middle income",18388.07,19817.56,60684.09,10407887.4700887,20593.8646156402,750773,22311.34,1179,74.219,7.17383680097269
"Benin",2001,"BEN","Sub-Saharan Africa","Lower middle income",285885.2,4179251.5,1180016.78,3332146.01478063,17790.8820016427,343619,52581.8,40000,55.668,17.2852137528848
"Benin",2002,"BEN","Sub-Saharan Africa","Lower middle income",298954.2,4186075.43,1223108.08,3700994.73937328,20418.5205303347,378563,54259.51,41000,56.025,15.4528843528273
"Benin",2003,"BEN","Sub-Saharan Africa","Lower middle income",310226.32,4245932.23,1244980.71,5652693.37486753,30091.5569452736,375922,59603.12,40000,56.436,13.6593608993683
"Benin",2004,"BEN","Sub-Saharan Africa","Lower middle income",311834.29,4285057.97,1285396.95,761019.938216793,3985.22608133643,382111,58363.93,204724,56.887,13.1633754618178
"Benin",2005,"BEN","Sub-Saharan Africa","Lower middle income",313691.95,4334552.55,1313241.95,6718049.41868097,35046.2317836087,351599,60652.03,210491,57.355,12.0448785701256
"Benin",2006,"BEN","Sub-Saharan Africa","Lower middle income",321592.71,4380012.24,1347798.26,2470827.41248444,12138.899613045,528442,57867.42,216393,57.817,11.0237626738875
"Benin",2007,"BEN","Sub-Saharan Africa","Lower middle income",324498.01,4427466.34,1379699.55,11942385.3505665,56662.0225152972,350311,60060.5,222500,58.255,10.1487039871584
"Benin",2008,"BEN","Sub-Saharan Africa","Lower middle income",331130.83,4419450.69,1420557.98,1273833.74189392,5880.5453790879,366108,61302.13,228700,58.654,8.99521857774025
"Benin",2009,"BEN","Sub-Saharan Africa","Lower middle income",345471.5,4402031.35,1474479.6,17067999.3042273,77487.8354458831,494857,63081.17,235111,59.009,8.76065210903312
"Benin",2010,"BEN","Sub-Saharan Africa","Lower middle income",358838.81,4407049.57,1529753.16,663522.390652167,2731.8924982355,436270,64932.95,241704,59.318,8.19259610949194
"Benin",2011,"BEN","Sub-Saharan Africa","Lower middle income",366036.74,4426822.58,1584822.13,1874297.10873185,7844.38867577885,542571,68143,247964,59.59,7.87156441574576
"Benin",2012,"BEN","Sub-Saharan Africa","Lower middle income",379641.63,4431124.17,1640358.13,14624123.0230975,61097.7067478953,492285,69685.15,254387,59.842,7.56892237347291
"Benin",2013,"BEN","Sub-Saharan Africa","Lower middle income",380523.72,4454652.08,1680437.81,9143040.56543814,36788.9742884049,495643,71296.41,94000,60.092,7.49488082775916
"Benin",2014,"BEN","Sub-Saharan Africa","Lower middle income",382478.94,4477933.5,1713228.66,11017441.5872453,42559.6194047535,544423,73129.26,56000,60.345,7.42216418856082
"Benin",2015,"BEN","Sub-Saharan Africa","Lower middle income",403246.09,4438452.55,1776280.17,5687707.50299297,21937.1457994458,538149,75146.61,49050,60.608,7.2664247492699
"Benin",2016,"BEN","Sub-Saharan Africa","Lower middle income",410687.18,4413077.11,1823980.36,7520026.43984867,26182.9108937476,473423,76603.47,50050,60.885,7.63546253419804
"Bhutan",2001,"BTN","South Asia","Lower middle income",23055.33,150694.53,107017.42,167825.655474859,307.958313462478,126990,2353.07,5798,61.808,NA
"Bhutan",2002,"BTN","South Asia","Lower middle income",22168.94,142738.21,107126.43,128946.693115633,231.145565869938,129046,2191.44,5944,62.728,NA
"Bhutan",2003,"BTN","South Asia","Lower middle income",22199.64,133086.15,108809.06,281641.185501679,561.618790223079,160472,2003.02,6093,63.624,NA
"Bhutan",2004,"BTN","South Asia","Lower middle income",21730.22,125014.03,109501.12,611992.614650066,1043.35590705959,236267,2145.93,6246,64.483,NA
"Bhutan",2005,"BTN","South Asia","Lower middle income",21050.03,118575.85,109994.43,464047.192963189,791.325059413192,196994,1832.41,6403,65.289,NA
"Bhutan",2006,"BTN","South Asia","Lower middle income",20210.65,114313.16,109993.03,369655.117924038,639.46268755491,174123,2098.85,6554,66.031,NA
"Bhutan",2007,"BTN","South Asia","Lower middle income",21384.11,104799.27,113692.76,304868.460500126,519.405489908126,170608,2138.35,22700,66.709,NA
"Bhutan",2008,"BTN","South Asia","Lower middle income",21712.45,99725.67,115635.55,453647.455775022,787.408813314769,183916,2348.7,26900,67.325,NA
"Bhutan",2009,"BTN","South Asia","Lower middle income",22658.09,95844.76,117610.88,706700.302413415,1201.43765619464,180611,2154.87,27000,67.882,NA
"Bhutan",2010,"BTN","South Asia","Lower middle income",21470.06,91370.74,119876.79,2496318.26781079,4511.1725581447,214891,2216.79,27000,68.384,NA
"Bhutan",2011,"BTN","South Asia","Lower middle income",21520.01,87773.12,121917.53,615461.634719316,1134.30873899434,199541,1952.09,27000,68.84,NA
"Bhutan",2012,"BTN","South Asia","Lower middle income",21146.84,85062.61,123402.57,450569.74919522,799.939507501744,200204,3444.52,27000,69.263,NA
"Bhutan",2013,"BTN","South Asia","Lower middle income",21032.16,81837.57,125047.11,268731.985424554,533.341898868345,219370,2215.96,27000,69.662,NA
"Bhutan",2014,"BTN","South Asia","Lower middle income",20874.88,78563.43,126554.11,724271.064769491,1303.13022783519,206724,2674.92,27000,70.046,NA
"Bhutan",2015,"BTN","South Asia","Lower middle income",20643.37,75187.95,128080.24,405926.990014887,821.360026724497,217821,2825.79,27000,70.419,NA
"Bhutan",2016,"BTN","South Asia","Lower middle income",20517.95,71735.42,129337.37,1161168.36397417,2105.88320079153,221882,2909,27000,70.781,NA
"Bosnia and Herzegovina",2003,"BIH","Europe & Central Asia","Upper middle income",135644.98,70040.4,1010845.3,118892.728162318,325.644525904395,133122,38600,155000,74.941,2.60601782068301
"Bosnia and Herzegovina",2004,"BIH","Europe & Central Asia","Upper middle income",133741.59,66680.33,1009985.9,1635651.73365792,4248.82427516979,216897,45322,205000,75.068,2.50676050619792
